Sentence,Perplexity,Min Prob,Label
"Therefore , we must encounter the challenges and be proud of the achievement to create a new life for our next generation .
",37.62963485717773,33926.84765625,1
"In 1712 , Watt renovated the steam machine which increases the efficiency of the fuel .
",179.9187469482422,216348.140625,0
"This activity can be marked as the start of the first technology revolution .
",50.37446594238281,25802.1875,1
"As the technology develops faster and faster during 301 years , people not only enjoy more and more materials but also more and more health care which provides convenience in our daily life .
",49.48218536376953,25322674.0,0
"This significantly raised people 's average life expectancy .
",152.1685333251953,44477.62890625,1
"However , as the life expectancy of people rises , population ageing problem becomes more and more severe as a global phenomenon .
",44.10515975952149,107979.8359375,0
"Studies have shown that the current average life span is over 65 .
",31.309558868408203,3999.071533203125,1
"Projections of the United Nations indicate that the population aged 60 or over in developed and developing countries is increasing at 2 % to 3 % annually .
",18.605552673339844,10203.12890625,1
"As the rise of life expectancies can be interpreted as a measure standard of the pace of technology development , it can be seen an achievement of human being .
",49.62274169921875,994287.875,0
"However , as the energy and resources use up , more and more adult people without sufficient power to produce crowd on earth will aggravate the ageing problem , so the rise of life expectancies can also be seen as a challenge .
",73.21056365966797,309916.21875,0
"As we are human who are different from other animals , we have some basic rights like right to privacy , right to live , right to have a family and so on .
",13.978155136108398,8857.8037109375,0
"Among these basic rights , the most important one is the right to live .
",18.788753509521484,5427.13623046875,0
"During the less developed times , due to disasters like droughts ,floods or severe contagious disease like black deaths , people at that time could lose their property and lives easily since they do not have enough power to protect themselves and restore their life in a short time .
",36.46662521362305,47713.48046875,0
"However , as the technology develops , it increased people 's mobility and productivity so as life expectancies .
",110.81829833984376,107979.8359375,0
"As we can use the resources with maximum efficiency , we can enjoy more and more life material than any time of human society .
",69.98463439941406,52790.19140625,0
"Even when the disaster comes , we can restore the order of our life in a relatively short time than before .
",39.963653564453125,14819.4921875,0
"For example , the tsunami in Tohoku of Japan in 2011 is "" the toughest and the most difficult crisis for Japan in the 65 years after the end of World War II "" as CNN commented .
",25.006332397460938,200372.125,0
"( CNN , 2011 ) However , only one year has passed , most of the survivors have come back to their normal life although with a sad memory .
",64.57630920410156,342489.9375,0
"This is not imaginable during less developed times .
",190.6068878173828,677377.125,0
"With the strong back support of technology , the rises of life expectancies can be seen as an achievement to the development of our human society .
",51.44484329223633,450959.4375,0
"However , along with the increase of life expectancies , ageing problems becomes more and more severe .
",49.06548309326172,107979.8359375,0
"Two of the most important causes of ageing problem is the increasing longevity and declining fertility .
",49.36140060424805,47930.61328125,0
"The increasing longevity is due to fast development of the society so as the living pressure .
",185.31956481933597,31014.1640625,0
"The increasing pressure will lead to the declining fertility .
",103.4904327392578,23612.1171875,0
"As people who are incapable of production become more and more , our society follows a downward trend .
",55.510013580322266,122968.515625,0
"Moreover , as we use up more and more resources , what we have left may not enough for us to live on if we do not have enough human resource to do research of developing new technology .
",30.49202537536621,249067.671875,0
"Therefore , the increase of life expectancies is also a great challenge .
",51.33616638183594,33926.84765625,0
"As we have mentioned above , the increase of life expectancy is an achievement as well as a challenge .
",22.87711906433105,3163.079345703125,0
"In modern world , many global issues have been appeared like global warming , concept of earth village and population .
",165.80331420898438,284222.125,0
"Nowadays , population aging is becoming a problem especially in the developed countries .
",34.4422492980957,43450.6640625,0
"Now in Singapore , we can feel that there are more old people than young people if you go to Chinatown .
",30.137983322143555,11073.3955078125,1
"Population ageing also has brought us a question on whether we should raise life expectancies , it is challenging also can get some achievement .
",169.08348083496094,2457281.5,0
"In the first place , rising life expectancies could cause resources challenge .
",155.03968811035156,195483.703125,0
"In some very small and developed regions and countries like Singapore and Hong Kong , if people still increase the humans ' life , but for these small developed regions , the resources are very limited especially land .
",90.12252807617188,833432.0625,0
"Because the land is limited , so the average land for one person is very small already .
",56.734500885009766,17292.46484375,0
"Some years , there is a report on Hong Kong citizens living situation , in a small room there are eight people , they can not do anything in the room , only can sleep and the air in the room is very bad .
",35.99837112426758,365780.8125,0
"So rising life expectancies will make the world population larger , more people shall the limited resources .
",142.15463256835938,259369.8125,0
"In economic , we can use GDP to explain the challenge , if GDP is low , it shows that most of people are living in a hard life , life quality is bad , then it will cause the terrible society problem , at last , it will happen the society disturbance .
",69.57646942138672,609093.4375,0
"The reason why it will happen is because people have violated the natural regulation .
",61.38160705566406,16499.92578125,0
"On the other hand , rising life expectancies could bring some achievements .
",56.0653190612793,56566.9453125,0
"People 's life quality has been better now , in order to continue improving , people have begun to consider how to raise their life .
",73.25641632080078,3987.635009765625,0
"Because the life and health are most significant , people have their own reasons to hope living longer .
",105.09681701660156,49113.6015625,0
"On medicine , people have done a lot of researches on life science .
",71.94756317138672,232068.484375,0
"Also people begin to realize the importance of the environment , how to protect people from the harmful air .
",47.56502532958984,6883.119140625,0
"So according to the humanism , people should make contribution to rising the humans life , because people should consider the feelings if one day when you are becoming older and older , so respecting life should be considered carefully .
",113.27455139160156,129010.578125,0
"In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .
",231.685791015625,433234.09375,0
"However , based on the humanism , humans are different from the animals , people should respect every life .
",59.22476577758789,107979.8359375,0
"In my opinion , I think we should study balance it well , one side we should continue to make efforts to raise the humans life , one side , we should consider using asking some sick old men whether if they want to take euthanasia .
",74.4249038696289,522529.71875,0
"To summary , we respect every life , also help people to live longer .
",142.00064086914062,56037.578125,0
"In conclusion , what I have mentioned above , although global aging issue has become more serious on humans development , if we can balance and understand why we live .
",152.23487854003906,117668.7421875,0
"Then try to invent new energy and legitimately control population birth rate , then developing the medical treatment and paying enough attention , we have reasons to trust , population aging will not be problem at all .
",184.36862182617188,1612267.0,0
"Population ageing : A more and more attention-getting topic
",162.91946411132812,2457281.5,1
"Nowadays , population aging has become a more global phenomenon .
",64.75151062011719,43450.6640625,1
"Subsequently , a lot of problems regarding to it are arising .
",56.19220352172852,2687.407470703125,1
"Due the rise of the life span and the shrink of the birth rate , the portion of the elderly portion is larger and larger .
",54.82080841064453,35541.57421875,0
"As our society develops , the people have a much higher living standard , which will reduce the chance of getting disease .
",46.44841003417969,5194.79931640625,0
"Besides , as the development of the technology , the medical therapy also has a tremendous progress .
",92.0091323852539,53272.1640625,0
"Many diseases which are incurable in the past can be cured now .
",19.28299331665039,6298.09228515625,0
"Therefore , the patient will have a bigger chance to be cured and survive .
",33.6158332824707,33926.84765625,1
"Both of the two reasons will decrease the number of died people annually .
",81.57283782958984,63991.4296875,0
"On the other hand , the birth rate in many countries keeps decreasing , whose figure is the lowest record comparing to previous figure .
",62.06329345703125,83458.6484375,0
"Maybe , it is because the modern society is become more and more competitive , the parents are paying much attention and importance to their career .
",50.79826736450195,12168.9501953125,0
"They do not want to bother to spend so much time in raising and nurturing children .
",34.9158935546875,8095.26708984375,1
"Maybe that 's one reason for the reducing of the birth rate .
",45.00119400024414,156677.453125,0
"The fact is that the current average life span is over 65 and the population aged 60 or over in developed and developing countries is increasing at 2 % to 3 % annually .
",21.550270080566406,1869.0657958984373,0
"This survey evidently shows that big achievement has been made in the medical area and people 's living standard has been improved .
",127.87329864501952,284926.9375,0
"It also indicates that the economy has been dramatically grown .
",76.37490844726562,32527.775390625,0
"Yet , do not be confused by this superficial amount and achievement .
",153.8994140625,213670.828125,1
"The issue facing us is more challenging and tricky .
",124.3392562866211,4245.80322265625,1
"First , if the older people increase , there will be fewer workforces that can support the society .
",79.956298828125,19076.794921875,0
"However , ageing population will also increase many kinds of other expenditure .
",193.92459106445312,1605828.25,0
"The most important part is health care and old-age pension .
",38.3838005065918,12710.4169921875,0
"As elderly people , they need more money for health care than the younger .
",49.14433288574219,246072.0625,0
"Government should also make a bigger amount of pension expenditure .
",102.5892333984375,15360.3154296875,0
"Secondly , for the older people , more facilities and service for them should be provided .
",54.73604583740234,53373.96875,0
"So more manpower will be employed , which deduces the labour in other area .
",171.67745971679688,1484982.625,0
"Of course , more money will be spent .
",33.15859603881836,9820.9775390625,1
"To pay this extra money , government will exert higher taxed on the other people .
",168.5831298828125,204717.515625,0
"Thirdly , compared to the young people , the security of the elderly is more notable .
",42.33865737915039,5973.97900390625,0
"Elderly people 's ability to move and act is much lower .
",56.27769470214844,11630.134765625,1
"They will be more vulnerable to be hurt or get some injures .
",58.014739990234375,2630.470458984375,1
"Therefore , some measurement and education about this should be taken by the government and the surrounding people to ensure the security of the old people .
",52.21903991699219,51481.31640625,0
"To conclude , the population ageing phenomenon indeed shows our big achievement on economy , medical skills and living standard .
",276.6195068359375,13224.3837890625,0
"Nonetheless , the issues it brings out are more worthy to be considered .
",77.87989807128906,611680.875,1
"More elderly people will bring a big extra burden to the society and government .
",52.40681457519531,80003.1796875,0
"More facilities and service will be needed to fulfill these requirements .
",53.42733383178711,86874.1015625,1
"Definitely , we should perform these demanded duties very responsibly and carefully .
",173.27328491210938,1778870.375,0
"Whereas , for the sustainable development of the country and the earth , some measurements and policies should be carried out to control and change this phenomenon .
",41.34922790527344,239376.921875,0
"Rising life expectancies is an achievement because it is an evidence of progress of modern medical technology and meanwhile it is a challenge because it can incur the problem of lacking work force or too large population .
",60.14767074584961,2186281.0,0
"It is natural that rising life expectancies is regarded as an achievement .
",72.10623931884766,20167.005859375,0
"The goal of every species of living things is reproducing to increase the quantity of this species .
",45.90141296386719,12645.3583984375,0
"Humankind is not an exception .
",38.08351516723633,1868.62744140625,1
"People with rising life expectancies can ensure large population and large species of human being .
",178.94369506835938,31444.158203125,0
"It is more secure for us because in potential sense we think with longer life expectancy it is harder for people to die out .
",69.6333236694336,93024.8828125,0
"Rising life expectancies is also an evidence of progress of modern medical technology .
",59.59576416015625,3364.766357421875,0
"For ancient people it is miraculous to achieve 70 years old , but now it is general .
",95.86692810058594,31080.9921875,0
"Rising life expectancies can bring us more skilled work force because we can delay the retirement time to extend working time for each person .
",74.82015228271484,9379.7900390625,0
"Longer working period means the old person who is more skilled does not need to retire and no fresh men will take over .
",72.7603988647461,16791.869140625,0
"Thus it is more efficient to keep more skilled people for long time rather than training fresh men .
",64.23042297363281,9376.6865234375,0
"Rising life expectancies can be a challenge .
",44.69062805175781,6601.09326171875,0
"There are two possibilities .
",31.76539802551269,6283.40625,1
"On one hand , if there are less young people and more old people , lacking work force problem will arise .
",60.62661361694336,549958.9375,0
"On the other hand , if there are enough young people , then young people with rising life expectancies will cause larger population .
",33.863521575927734,6316.3720703125,0
"We talk about the first possibility .
",91.78196716308594,14820.595703125,1
"If there are less young people and more old people , as in both Singapore and China , when elderly retire , there are not enough young people who can make up for the new available positions .
",28.562185287475582,2774.861572265625,0
"Thus there will be a lacking in labor force , which will lead a decreasing speed of development of the country .
",36.62662506103516,337609.6875,0
"Many factories will be deserted and many companies will go bankruptcy , and thus people 's life condition will definitely get worse .
",66.43878173828125,31341.078125,0
"The past 30-year rapid development of China is connected with the large population , but due to the "" only child "" policy , we have no benefits from large population in the future .
",41.67726135253906,50500.69921875,0
"With low birth rate , Singapore is bringing in foreigners to maintain the population to maintain the efficiency and development of the country .
",34.697532653808594,4761.65869140625,0
"If there are more young people , then there will be even more elderly with rising life expectancies in the future definitely .
",33.003360748291016,560243.0,0
"Population is large while the resources are limited , which will incur many problems such as environmental problems and inequality among people .
",63.909423828125,9510.3623046875,0
"Expansion of population can not continue like that because the resources are limited , and we will end with dying out after using up all resources .
",47.673221588134766,8059.23193359375,0
"To sum up , with rising life expectancies , there exist both achievement and challenge .
",116.38560485839844,44443.875,0
"It is a progress of human being that we control the world and maintain our population with longer life expectancies , but it also has potential crisis for either nation or the human being .
",64.42404174804688,35926.3828125,0
"We can either step back to maintain the population with some method , or step forward to search for more resources in outer space .
",63.26604843139648,9523.1494140625,1
"Population ageing is a phenomenon observed exclusively in advanced civilizations.It requires at least three conditions to happen : advanced health care system , reduced hazards from the environment and the ubiquitous good will for senior citizens .
",86.34477233886719,2457281.5,0
"However , when it happens , it is hard to deny that it brings problems such as increased expenses and reduced labors to the society .
",41.65959930419922,107979.8359375,0
"If a country can bear a ageing population , it is a thing that the country can be proud of .
",43.13936996459961,1783739.0,0
"In the first place , it must have grasped advanced health care system .
",121.3729019165039,132916.421875,0
"Ageing problem is in essence a problem of worsening bodies .
",145.05136108398438,37816.56640625,0
"With increasing age , people become more prone to disease and injury , and more difficult to recover .
",26.338308334350582,3271.40771484375,0
"Without advanced health care system , aged people have higher rate of death .
",76.69083404541016,45601.56640625,0
"In fact , this was the major limitation of people 's average life span in the past .
",46.823612213134766,16258.2802734375,1
"With advanced medical technology , not only many diseases can be cured , but also people know how to keep themselves healthy .
",23.45282554626465,17735.158203125,0
"If developed health care system is increasing the positive side , it would be also helpful to reduce the negative side , which including reducing the hazards from the environment .
",56.925384521484375,363992.21875,0
"Health caring by far has been expensive to carry out .
",129.98731994628906,200815.9375,0
"If the environment is too dangerous to live in , there would be not sufficient medical resources for usage .
",52.81386184692383,109942.2890625,0
"Such environmental hazards come from various aspects .
",174.44435119628906,22760.298828125,1
"A major source of the hazards is the pollution .
",67.62133026123047,30912.14453125,0
"A place with heavily polluted air and water is by no means a good habbitat and will bring a lot of health problems for its residents , among which aged people and children will be harmed most .
",36.95563125610352,1055831.0,0
"Only if the city is safe and comfortable can people live a longer and happier life .
",37.837440490722656,1967.48486328125,1
"If the above two aspects are described as the hardwares of the system , they do require a software to function , which is the ubiquitous good will for senior citizens .
",76.79373931884766,256032.625,0
"When people become old , most of them join the weak group of citizens who have to live by receiving care from other people .
",43.00091552734375,7448.00048828125,0
"If a society has the most advanced medical science and the best environment , but do not grant the access to them to its senior citizens , it just does not help .
",44.84317398071289,12104.203125,0
"And if people in society do not want to care for their elderly , nothing will be done for them .
",23.81768226623535,6786.9423828125,1
"Only when there is a ubiquitous good will for senior citizens can the aged people live well , and that is a thing to be proud of .
",46.87532043457031,140975.90625,0
"With the glory , there comes problems .
",176.0528106689453,44939.640625,0
"To take care of old people , facillities such as nursing homes should be built , which add on to the expense of society .
",40.92675018310547,270891.53125,0
"An even larger share of the old people expense lies in the health care .
",67.35387420654297,948293.0,0
"In addition , old people are weakened in many aspects , thus they are usually not considered as labors .
",91.51421356201172,499351.3125,0
"When the percentage of old people grows larger in the population , the labor is considered to become less and each labor need to pay more on the welfare of the old people .
",53.2928466796875,48372.18359375,0
"In summary , the rising average life span is both a challenge and an achievement because it means the increase of the load and the advance of society , including at least advaced advanced health care system , reduced hazards from the environment and the ubiquitous good will for senior citizens , at the same time .
",69.74191284179688,2110491.5,0
""" The weak is meat and the strong eat it "" does not apply nowadays .
",138.0811004638672,61729.4609375,1
"The advance technology saves lots of lives which should never come to this world or should pass away .
",142.88905334472656,36879.65234375,0
"For people , this is an achievement , but for nature , it changes its rule and cycle , which is a big challenge faced by human being .
",59.36492156982422,62215.74609375,0
"If anyone has ever read any fiction or storied written before the 18th century , it is very hard to find any character in those stories lived longer than 80 years old .
",39.36201477050781,87046.515625,0
"They may die for hunger , die from illness or just went to bed as usual but never waked again .
",83.78133392333984,11104.8466796875,0
"In China , there is a famous saying that there are things should be celebrated , one is red and one is white .
",45.287071228027344,67146.28125,0
"Here , red thing means marriage and white means someone passing away .
",297.45880126953125,54435.5,0
"The first time when I read this saying I am confused why someone passing away is a good thing that people should celebrate and later I was told that in past , it is hard to live longer than 60 years old and even though you are very lucky to live longer than 60 years old , you will suffer a lot from illness or the sadness for your young relatives passing away , so people think it is worth celebrating since they will not suffer any longer .
",28.155179977416992,66301.8125,0
"It is very hard to understand such a feeling as people felt in the past .
",33.99971008300781,2387.824951171875,0
"Now , technology and science develops at an unbelievably fast pace .
",61.75727844238281,34218.55078125,0
"There is lots of illness that is thought incurable in the past vanished in the world .
",104.2578582763672,2899560.5,0
"Even though people with cancer , which is still hard to cure , now have more chance to survive and have a longer time to live .
",27.083545684814453,39554.80859375,0
"Besides illness , the improvement of technology generates more food both in quantity and in quality .
",105.9283676147461,292131.125,1
"In the same time , it also frees a great amount of labor .
",47.03365707397461,10912.0263671875,0
"Now people not only can have food to survive but also enjoy high-level food and even pursuing the tasty and luxury one .
",114.61449432373048,158872.71875,0
"It is a break-through of technology and science , and an outstanding achievement of human wisdom .
",37.06316757202149,10283.791015625,0
"Making use of our smart brain to improve our quality of life and give us more time to enjoy the life , it sounds like perfect , but we must face to the reality -- there is no Utopia .
",33.5015983581543,304073.5,0
"Before people find another planet to live , the earth is the only habitat for us , and hence the limit of its capacity to support livings , it is the limit of the quantity of people that can live .
",31.835941314697266,32282.5234375,0
"People 's lifetime rising means that the time of the cycle of generation rises .
",132.76058959960938,60209.3984375,0
"Furthermore , thanks to the development of technology , that the birth rate is increasing while the death rate is decreasing accelerates population aging and increasing .
",43.18741989135742,970238.75,0
"To our disappointment , now the technology is not so advanced that it can generate all human beings by using limited resources .
",64.22090148925781,3746.090087890625,0
"Moreover , the global population aging means that the total amount and quality of labor is decreasing .
",52.80351638793945,249067.671875,1
"Before robots can fully replace labor , the decreasing of generating power indicate less creativity and less goods available for us to use .
",178.19313049316406,891499.1875,0
"It is such a challenge that human being can not avoid and must solve .
",72.93470764160156,3496.664794921875,0
"The only way is to develop technology but the chance to develop is based on people 's wisdom and creativity , which is decreasing due to population aging .
",61.321170806884766,9338.0107421875,1
"The world is always fair to us .
",60.76912689208984,3609.89111328125,1
"While we are celebrating for the break-through of our way to Utopia , we are suffering facing to a new challenge .
",56.9990463256836,104323.515625,0
"We can not give up what we achieved in the past and follow the natural way die and reborn .
",84.09568786621094,2168231.0,0
"Therefore , the only way available for us to destroy such a balance is accelerating the progress of development so to increase the capacity of our planet .
",46.82670211791992,1347850.0,0
"As with the world is becoming more and more advanced , people are leading a more and more comfortable life .
",27.270490646362305,3452.61376953125,0
"Moreover , the life expectancies have also been raised due to the developing of the economy .
",46.47541427612305,249067.671875,0
"However , while we are enjoying the fruits carried be the development of the economy , we are also facing a global problem --- population ageing .
",75.8641128540039,825701.9375,0
"There is no doubt that this problem has become more and more serious which have gradually influenced the tendency of the population as well as the source allocation .
",45.56768798828125,420313.53125,0
"Therefore , the rising life expectancies can be considered both a challenge and an achievement .
",50.97953796386719,33926.84765625,0
"On one side , we can not deny that it is a great achievement with the rising life expectancies .
",43.9248161315918,5050.86181640625,0
"The reason why the life expectancies have aroused is that we are becoming more and more clever due to the evolution , and we are becoming richer and richer due to the knowledge we have learned .
",34.409812927246094,2484346.25,0
"Since that we get richer , we have more money to use to live a more comfortable life .
",27.15773200988769,18379.4375,0
"Therefore , because of the great efforts we have made , we have been living a better life .
",25.717357635498047,33926.84765625,1
"And that is what we are striving for .
",16.38791275024414,2343.78955078125,1
"So the rising life expectancies can be regarded as a proof of what we have made to combat for ourselves .
",72.74687194824219,94473.6015625,0
"On the other side , we have to say that obvious problems that we are facing are also caused by the rise of life expectancy .
",33.13837814331055,75558.984375,0
"Since that we have a better living circumstances and higher living quality , we are leading a longer life .
",64.45073699951172,25224.607421875,0
"This seems to be a gratifying progress at the first sight .
",58.73510360717773,33564.80078125,0
"However , during the process of making development to our life , we decide to reduce the rapid growth of population by adopting the measure of controlling birth so that the shortage of source allocation can also be slowed down .
",87.20201110839844,222110.078125,0
"This also works and we have also seen the effect .
",53.84678268432617,5178.421875,0
"Then there comes a problem .
",70.28314208984375,2742.334716796875,1
"Because that the birth rate is reduced while the death rate is also reduced , the percentage of the elderly is increased while that of the youth is decreased .
",17.095897674560547,5236.8359375,0
"So the population is getting more and more aged .
",39.90269470214844,6457.10791015625,1
"But the primary labor force as well as the work force is from the youth .
",52.61891555786133,29812.634765625,0
"That is to say , the population aging has aggravated the burden of the society .
",58.61949157714844,14645.7099609375,0
"Then we can see that the rising life expectancies can also be viewed as a challenge for us to face .
",27.84613037109375,13995.025390625,0
"Taken together , we should say that the rise of life expectancies is two sided .
",60.866336822509766,6040.5322265625,0
"It has shown that we are leading a better life but we are forced to face the problem of solving population aging .
",46.69252395629883,6049.65771484375,0
"However , the achievement that we have made is far more than the problems caused by the challenges .
",59.75936126708984,107979.8359375,1
"The significance of our existence is to leading a meaningful life and combat for the development of our world .
",61.33192825317383,581796.0,0
"There is no absolute perfect way , so we have done a good job on the road .
",45.471805572509766,75025.046875,0
"Therefore , we need to continue on our striving as try our best to reduce the adverse impact that is carried .
",80.62118530273438,119589.7109375,0
"Rising life expectancies is an achievement because it clearly demonstrates that overall quality of life is increasing in both developed and developing countries .
",22.342294692993164,3364.766357421875,1
"However , it is also a challenge because it strains both society and the environment .
",47.0864486694336,107979.8359375,1
"It is well-known statistics that , generally , as a country develops the life expectancies increases .
",62.26497650146485,126323.234375,0
"This is the result of better quality of life ; which is basically sufficient food and clean water , better sanitations and advanced health-care .
",68.27444458007812,106123.328125,0
"With sufficient food , children will develop properly into adults .
",92.06320190429688,13888.818359375,1
"Better sanitations will result in fewer deaths by infection and significantly reduce the spread of diseases and viruses .
",43.521583557128906,515753.0,0
"Advance healthcare is also a major factor in prolonging the individual 's existence on earth .
",61.507301330566406,40025.609375,0
"Examples of how advance health in the city has raised life expectancies are such as antibiotics , the cure of poliomyelitis , and better and cleaner surgical procedures .
",53.39603042602539,206874.625,0
"All of these are human achievements in their own rights that have resulted in rising life expectancies , and hence they also illustrates why rising expectancies can be considered an achievement .
",48.673484802246094,186878.703125,0
"It is remarkable that population aged 60 and over is increasing at 2 % to 3 % annually in developing countries as well .
",29.888036727905277,27764.64453125,0
"It is highly plausible that the results for increase are the same as the developed countries .
",52.67799758911133,195226.40625,0
"If that is true , it means that human rights and living standards are increasing in developing countries , albeit slowly .
",26.439117431640625,7976.91650390625,1
"Fewer famines , better sanitations and more access to healthcare in developing countries will be this century 's greatest achievement as a global society .
",40.88744735717773,262857.75,0
"However , an aging population is taxing on a country .
",125.37583923339844,107979.8359375,1
"Although life expectancies may increase significantly , the population overall productivity may not increase linearly .
",61.45241928100586,194111.03125,0
"They will end up putting a burden on the society that they have been contributing their whole working career .
",48.65805816650391,2686.4208984375,0
"With falling birth rates , there will be fewer working adults in society to distribute the workload .
",36.5482063293457,37802.72265625,1
"In addition , an aging population will require more healthcare and treatment because one 's constitution weakens as one ages .
",57.68495941162109,155459.21875,1
"The challenge is how many lives can the society and community afford to sustain ; and it will only become increasingly difficult to handle .
",55.00994491577149,484147.625,1
"Rising expectancies is also an environmental challenge because a better quality of life requires a lot of energy .
",39.08419418334961,46612.37890625,0
"More food , clean water , better sanitation , and healthcare consume large quantities of energy .
",48.427696228027344,770728.8125,1
"An example is the modern method of intense farming .
",123.78655242919922,47315.1328125,1
"Large quantities of energy are needed for the pesticides , and to harvest and transport the food produces around the globe .
",41.36122894287109,320445.75,0
"If the current quality of life has to be sustained or increase in order to keep increasing the life expectancies , it will be continue to have a huge impact on the environment .
",26.20877265930176,95593.6953125,0
"The challenge will be increase the quality of life while being environmentally sustainable .
",47.25963592529297,142179.046875,0
"The rising life expectancies can be considered an achievement and a challenge because it is the by-product of rising quality of life ; bringing along its glory and its dirty little secrets .
",64.54515838623047,263607.59375,0
"At the present time , people are more concerned about their health .
",20.393308639526367,1308.52001953125,1
"There are better health care systems to let people check their physical condition regularly , and more and more people choose organic food and eat balanced diet to make them healthier .
",51.21772384643555,12827.28125,0
"As a result , the current average life span is over 65 worldwide now .
",79.38024139404297,256470.546875,0
"By projections of the United Nations , it is shown that population aged more than 60 is increasing at 2 % to 3 % in the developed and developing countries respectively .
",33.13178253173828,655085.375,0
"The rising life expectancy is a big achievement of human beings .
",66.59909057617188,13309.203125,0
"However , as there are only limited space and resource on earth , rising life expectancy is also a challenge for all the people worldwide .
",57.51952362060547,107979.8359375,0
"Rising life expectancy is a technology achievement .
",93.3026123046875,38108.51171875,0
"Back to the ancient days , when human beings firstly appeared on the earth , the average life expectancy is only less than 20 .
",39.8184700012207,195802.953125,0
"The reasons are mainly due to the threat of fierce animals like tigers and lions , the lack of food , the lack of hygiene knowledge , and also very importantly , the lack of medicine .
",36.31772994995117,29857.25,0
"With the development of society , of the past thousands of years , the technology is progressing and the concern for health is arising , so that higher life expectancies are achieved .
",39.03507614135742,6367.3876953125,0
"With more advanced technology in medicine area , more and more diseases can be cured so that much more death is avoided .
",48.69842147827149,292764.5,0
"Since people get higher education today , increasing amounts of people switch from fast food to organic food and have a balanced diet so that their chance of getting cancer is lowered .
",43.94570541381836,8392.0,0
"Such situation is a major progress from the ancient time and also a big achievement by all human beings .
",57.48654174804688,9117.443359375,0
"However , since the space and resource on earth is very limited , higher life expectancy means more people will live on the earth at the same time and more fierce competition for food and space is unavoidable .
",40.012115478515625,392133.0,0
"Since there are more people on the earth , more space is needed for people to live in , so that some farming land might be turned into buildings to accommodate more people .
",18.724523544311523,27436.884765625,0
"However , the need for food is also increasing , so that the competition might become even more frightening .
",48.9218635559082,107979.8359375,0
"What 's worse , since people are unsatisfied with the amount of space and food they have , violence might take place more frequently .
",57.87900924682617,102260.359375,0
"Many violence happened in Middle East is just due to the fight for food and water resource .
",90.31633758544922,26849.91796875,0
"With more people living on the earth , pollution might become even serious , and as a result of pollution , the supply of food and water will decrease , so that a negative loop will occur and the problem becomes even harder to solve .
",23.203155517578125,11342.1572265625,1
"In a word , the rising in life expectancy is both an achievement and a challenge for the whole human beings .
",39.341835021972656,17460.798828125,0
"The advanced technology has helped us to live longer , but the limited resource on earth is also a big challenge .
",39.33670425415039,46753.73046875,0
"We should do our best to cooperate with each other and live on the same earth in harmony .
",18.520219802856445,1904.1475830078125,1
"With the development of the modern society , people lives longer .
",78.69597625732422,23638.748046875,0
"Statistics shows that worldwide , the average life expectancy at birth was 66.57 years for 2009 according to CIA World Factbook 2009 .
",21.93988037109375,7902.8857421875,0
"In the developed countries like Japan and Switzerland , the life expectancy can be as high as more than 80 .
",21.834606170654297,8488.177734375,0
"Normally , people will regard the extended life expectation as an achievement , and usually use such data as a measure of the development of the countries .
",66.01848602294922,138187.890625,0
"However , as the population is ageing , the challenges such as increased medical cost and shortage of workforce are also realized .
",48.808135986328125,107979.8359375,0
"In a nut shell , rising life expectancies can be considered both an achievement and a challenge .
",38.42634582519531,69021.6640625,0
"Indeed , thanks to improved living standard and medical care , countless people 's lives are extended .
",70.8299560546875,80729.3671875,0
"No doubt life is the most precious treasure of human beings .
",47.77970504760742,26403.240234375,1
"Without life , we have nothing .
",33.84529495239258,5372.18603515625,1
"In the long history of the evolution , we are always struggling for life against staving and illness .
",121.20304870605467,99043.359375,0
"In last two centuries , we human have made the greatest achievement in developing our society .
",72.65157318115234,4655.4248046875,0
"We are modernized and we have gained improved living standard and medical care .
",69.6826171875,18756.40625,0
"We are no longer bothered by starving and common illness .
",108.5255889892578,85901.21875,1
"In the ancient times , the residents may only live for 30 years ; but now , the life expectancy can be 80s in many countries .
",42.33454132080078,5672.30908203125,0
"With a doubled life time , humans can have change to explore the real meaning of life .
",137.3323974609375,154488.375,0
"There is a Chinese saying that there is nothing more valuable than to save a man 's life .
",23.333066940307617,5090.87939453125,1
"Hence , the rising life expectancies no doubt can be considered as a great achievement .
",59.04596328735352,12055.3359375,0
"On the other hand , the aging of Population can also be a challenge to the society .
",39.56329345703125,224292.09375,0
"When people grow old , they will be weak and get sick easily .
",43.1674690246582,4012.0517578125,1
"That is the natural law which nobody can violate .
",54.48117065429688,4389.826171875,0
"Hence , when the ratio of the seniors whose age is above 60 reaches some certain point , the challenge to the society can not be neglect anymore .
",84.91893005371094,298919.375,0
"First , the medical cost will rise greatly .
",168.93019104003906,24283.3359375,0
"If the individual or family is to pay the bill , they can be bankrupted because of illness .
",48.44144821166992,13549.2275390625,1
"If the medical cost is covered by the government budget , the deficit will be a heavy burden affecting the normal operation of the government .
",41.04327774047852,24941.48046875,1
"Second , the shortage of workforce can also endanger the development of the society .
",84.01913452148438,153902.359375,0
"Japan society is now facing severe ageing problem , and the path of development is seriously slowed .
",90.9267807006836,72093.25,0
"There has been a report estimated that at the year 2060 , only half of the population in Japan are suitable to work .
",39.467960357666016,122904.15625,0
