Sentence,max_min_diff,Perplexity,flesch_reading_ease,flesch_reading_grade
"On medicine , people have done a lot of researches on life science .
",12.350599845405668,71.94756317138672,67.76,6.8
"Also people begin to realize the importance of the environment , how to protect people from the harmful air .
",8.77233161777258,47.565025329589844,36.28,12.7
"So according to the humanism , people should make contribution to rising the humans life , because people should consider the feelings if one day when you are becoming older and older , so respecting life should be considered carefully .
",11.762059724889696,113.27455139160156,17.0,20.1
"In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .
",12.955364277586341,231.685791015625,37.3,12.3
"However , based on the humanism , humans are different from the animals , people should respect every life .
",11.521268494427204,59.22476577758789,21.4,14.3
"In my opinion , I think we should study balance it well , one side we should continue to make efforts to raise the humans life , one side , we should consider using asking some sick old men whether if they want to take euthanasia .
",13.105427652597427,74.4249038696289,45.77,17.3
"To summary , we respect every life , also help people to live longer .
",9.810936689376831,142.00064086914062,42.38,10.3
"In conclusion , what I have mentioned above , although global aging issue has become more serious on humans development , if we can balance and understand why we live .
",10.495519757270813,152.23487854003906,27.15,16.2
"Then try to invent new energy and legitimately control population birth rate , then developing the medical treatment and paying enough attention , we have reasons to trust , population aging will not be problem at all .
",13.949906259775162,184.36862182617188,11.59,20.1
"Population ageing : A more and more attention-getting topic
",14.389384031295776,162.91946411132812,21.06,12.3
"Nowadays , population aging has become a more global phenomenon .
",9.892468392848969,64.75151062011719,3.12,15.1
"Subsequently , a lot of problems regarding to it are arising .
",7.829429887235165,56.192203521728516,35.95,10.7
"Due the rise of the life span and the shrink of the birth rate , the portion of the elderly portion is larger and larger .
",10.43674672394991,54.82080841064453,72.5,9.1
"As our society develops , the people have a much higher living standard , which will reduce the chance of getting disease .
",8.463684864342213,46.44841003417969,42.72,12.3
"Besides , as the development of the technology , the medical therapy also has a tremendous progress .
",10.090285062789917,92.0091323852539,13.95,15.0
"Many diseases which are incurable in the past can be cured now .
",8.744807939277962,19.28299331665039,84.68,4.4
"Therefore , the patient will have a bigger chance to be cured and survive .
",9.359013557434082,33.6158332824707,66.74,7.2
"Both of the two reasons will decrease the number of died people annually .
",11.039060836657882,81.57283782958984,58.28,8.4
"On the other hand , the birth rate in many countries keeps decreasing , whose figure is the lowest record comparing to previous figure .
",11.187259912490845,62.06329345703125,49.15,11.9
"Maybe , it is because the modern society is become more and more competitive , the parents are paying much attention and importance to their career .
",9.401712907478213,50.79826736450195,30.2,15.0
"They do not want to bother to spend so much time in raising and nurturing children .
",8.95772049203515,34.9158935546875,72.16,7.2
"Maybe that 's one reason for the reducing of the birth rate .
",11.415416479110718,45.00119400024414,84.68,4.4
"The fact is that the current average life span is over 65 and the population aged 60 or over in developed and developing countries is increasing at 2 % to 3 % annually .
",7.415790766477585,21.550270080566406,40.01,15.4
"This survey evidently shows that big achievement has been made in the medical area and people 's living standard has been improved .
",12.073233485221863,127.87329864501953,57.61,10.7
"It also indicates that the economy has been dramatically grown .
",9.777967154979706,76.37490844726562,27.49,11.9
"Yet , do not be confused by this superficial amount and achievement .
",11.269742488861084,153.8994140625,60.31,7.6
"The issue facing us is more challenging and tricky .
",7.3242679834365845,124.3392562866211,62.34,6.8
"First , if the older people increase , there will be fewer workforces that can support the society .
",9.711171865463257,79.956298828125,46.78,10.7
"However , ageing population will also increase many kinds of other expenditure .
",14.275051198899746,193.92459106445312,1.09,15.8
"The most important part is health care and old-age pension .
",9.435127821750939,38.3838005065918,78.25,4.8
"As elderly people , they need more money for health care than the younger .
",12.094819217920303,49.14433288574219,66.74,7.2
"Government should also make a bigger amount of pension expenditure .
",9.554697163403034,102.5892333984375,35.95,10.7
"Secondly , for the older people , more facilities and service for them should be provided .
",10.774589248001575,54.736045837402344,31.89,12.3
"So more manpower will be employed , which deduces the labour in other area .
",13.370702266693115,171.67745971679688,66.74,7.2
"Of course , more money will be spent .
",8.810340344905853,33.15859603881836,81.29,3.7
"To pay this extra money , government will exert higher taxed on the other people .
",10.732477903366089,168.5831298828125,48.81,9.9
"Thirdly , compared to the young people , the security of the elderly is more notable .
",8.136922478675842,42.33865737915039,31.89,12.3
"Elderly people 's ability to move and act is much lower .
",9.336555944755673,56.27769470214844,60.31,7.6
"They will be more vulnerable to be hurt or get some injures .
",7.340946674346924,58.014739990234375,76.22,5.6
"Therefore , some measurement and education about this should be taken by the government and the surrounding people to ensure the security of the old people .
",10.452412635087967,52.21903991699219,29.18,15.4
"To conclude , the population ageing phenomenon indeed shows our big achievement on economy , medical skills and living standard .
",8.206001877784729,276.6195068359375,10.91,16.2
"Nonetheless , the issues it brings out are more worthy to be considered .
",12.417429566383362,77.87989807128906,50.84,9.2
"More elderly people will bring a big extra burden to the society and government .
",10.791123747825623,52.40681457519531,48.81,9.9
"More facilities and service will be needed to fulfill these requirements .
",10.988010317087173,53.42733383178711,43.39,9.9
"Definitely , we should perform these demanded duties very responsibly and carefully .
",12.709782600402832,173.27328491210938,1.09,15.8
"Whereas , for the sustainable development of the country and the earth , some measurements and policies should be carried out to control and change this phenomenon .
",12.283351853489876,41.34922790527344,37.64,14.2
"Rising life expectancies is an achievement because it is an evidence of progress of modern medical technology and meanwhile it is a challenge because it can incur the problem of lacking work force or too large population .
",14.578576415777206,60.14767074584961,33.92,17.7
"It is natural that rising life expectancies is regarded as an achievement .
",9.908051504055038,72.10623931884766,42.38,10.3
"The goal of every species of living things is reproducing to increase the quantity of this species .
",9.274346113204956,45.90141296386719,62.68,8.7
"Humankind is not an exception .
",5.508675575256348,38.08351516723633,49.48,7.6
"People with rising life expectancies can ensure large population and large species of human being .
",10.35251107160002,178.94369506835938,47.79,10.3
"It is more secure for us because in potential sense we think with longer life expectancy it is harder for people to die out .
",11.307361394166946,69.6333236694336,64.04,10.3
"Rising life expectancies is also an evidence of progress of modern medical technology .
",8.101977676153183,59.59576416015625,24.44,13.1
"For ancient people it is miraculous to achieve 70 years old , but now it is general .
",9.90673479437828,95.86692810058594,63.7,8.4
"Rising life expectancies can bring us more skilled work force because we can delay the retirement time to extend working time for each person .
",9.127176612615585,74.82015228271484,55.58,11.5
"Longer working period means the old person who is more skilled does not need to retire and no fresh men will take over .
",9.272077083587646,72.7603988647461,73.51,8.7
"Thus it is more efficient to keep more skilled people for long time rather than training fresh men .
",9.060963578522205,64.23042297363281,78.59,6.8
"Rising life expectancies can be a challenge .
",8.77585443854332,44.69062805175781,55.91,7.2
"There are two possibilities .
",7.653753280639648,31.765398025512695,8.2,13.1
"On one hand , if there are less young people and more old people , lacking work force problem will arise .
",13.064109176397324,60.62661361694336,69.11,8.3
"On the other hand , if there are enough young people , then young people with rising life expectancies will cause larger population .
",8.740519469603896,33.863521575927734,50.16,11.5
"We talk about the first possibility .
",8.949396550655365,91.78196716308594,48.47,8.0
"If there are less young people and more old people , as in both Singapore and China , when elderly retire , there are not enough young people who can make up for the new available positions .
",7.894358441233635,28.562185287475586,45.43,15.4
"Thus there will be a lacking in labor force , which will lead a decreasing speed of development of the country .
",12.484935238957405,36.626625061035156,59.64,9.9
"Many factories will be deserted and many companies will go bankruptcy , and thus people 's life condition will definitely get worse .
",10.114485517144203,66.43878173828125,33.24,13.8
"The past 30-year rapid development of China is connected with the large population , but due to the "" only child "" policy , we have no benefits from large population in the future .
",10.809284269809723,41.67726135253906,24.11,17.4
"With low birth rate , Singapore is bringing in foreigners to maintain the population to maintain the efficiency and development of the country .
",8.02062439918518,34.697532653808594,23.77,15.4
"If there are more young people , then there will be even more elderly with rising life expectancies in the future definitely .
",13.225969566963613,33.003360748291016,50.16,11.5
"Population is large while the resources are limited , which will incur many problems such as environmental problems and inequality among people .
",9.150427190586925,63.909423828125,24.78,15.0
"Expansion of population can not continue like that because the resources are limited , and we will end with dying out after using up all resources .
",8.27270919084549,47.673221588134766,37.64,14.2
"To sum up , with rising life expectancies , there exist both achievement and challenge .
",10.678442541509867,116.38560485839844,49.82,9.5
"It is a progress of human being that we control the world and maintain our population with longer life expectancies , but it also has potential crisis for either nation or the human being .
",10.47941153589636,64.42404174804688,37.98,16.2
"We can either step back to maintain the population with some method , or step forward to search for more resources in outer space .
",9.125351950526237,63.266048431396484,65.05,9.9
"Population ageing is a phenomenon observed exclusively in advanced civilizations.It requires at least three conditions to happen : advanced health care system , reduced hazards from the environment and the ubiquitous good will for senior citizens .
",14.656880546361208,86.34477233886719,3.13,21.3
"However , when it happens , it is hard to deny that it brings problems such as increased expenses and reduced labors to the society .
",11.57401293888688,41.65959930419922,48.13,12.3
"If a country can bear a ageing population , it is a thing that the country can be proud of .
",14.334182690829039,43.13936996459961,69.11,8.3
"In the first place , it must have grasped advanced health care system .
",10.28053617477417,121.3729019165039,84.68,4.4
"Ageing problem is in essence a problem of worsening bodies .
",10.357298389077187,145.05136108398438,52.87,8.4
"With increasing age , people become more prone to disease and injury , and more difficult to recover .
",8.084400333464146,26.338308334350586,38.32,11.9
"Without advanced health care system , aged people have higher rate of death .
",10.68088535964489,76.69083404541016,59.3,8.0
"In fact , this was the major limitation of people 's average life span in the past .
",9.112869203090668,46.823612213134766,55.24,9.5
"With advanced medical technology , not only many diseases can be cured , but also people know how to keep themselves healthy .
",9.711725540459156,23.45282554626465,42.72,12.3
"If developed health care system is increasing the positive side , it would be also helpful to reduce the negative side , which including reducing the hazards from the environment .
",12.709057196974754,56.925384521484375,26.14,16.6
"Health caring by far has been expensive to carry out .
",12.109052032232285,129.98731994628906,69.79,6.0
"If the environment is too dangerous to live in , there would be not sufficient medical resources for usage .
",11.433874800801277,52.81386184692383,44.75,11.5
"Such environmental hazards come from various aspects .
",7.892448902130127,174.44435119628906,5.15,14.3
"A major source of the hazards is the pollution .
",10.297593537718058,67.62133026123047,62.34,6.8
"A place with heavily polluted air and water is by no means a good habbitat and will bring a lot of health problems for its residents , among which aged people and children will be harmed most .
",13.86569643812254,36.955631256103516,51.86,15.0
"Only if the city is safe and comfortable can people live a longer and happier life .
",7.539563555270433,37.837440490722656,72.16,7.2
"If the above two aspects are described as the hardwares of the system , they do require a software to function , which is the ubiquitous good will for senior citizens .
",11.520527184009552,76.79373931884766,50.5,13.4
"When people become old , most of them join the weak group of citizens who have to live by receiving care from other people .
",8.516113847494125,43.00091552734375,65.05,9.9
"If a society has the most advanced medical science and the best environment , but do not grant the access to them to its senior citizens , it just does not help .
",9.37901521101594,44.84317398071289,49.49,13.8
"And if people in society do not want to care for their elderly , nothing will be done for them .
",8.703897826373577,23.81768226623535,69.11,8.3
"Only when there is a ubiquitous good will for senior citizens can the aged people live well , and that is a thing to be proud of .
",11.773712418973446,46.87532043457031,70.47,9.9
"With the glory , there comes problems .
",9.149243831634521,176.0528106689453,56.93,6.8
"To take care of old people , facillities such as nursing homes should be built , which add on to the expense of society .
",12.499159189872444,40.92675018310547,57.61,10.7
"An even larger share of the old people expense lies in the health care .
",13.595619946718216,67.35387420654297,82.65,5.2
"In addition , old people are weakened in many aspects , thus they are usually not considered as labors .
",12.003233671188354,91.51421356201172,45.76,11.1
"When the percentage of old people grows larger in the population , the labor is considered to become less and each labor need to pay more on the welfare of the old people .
",10.416971862316132,53.2928466796875,47.46,14.6
"In summary , the rising average life span is both a challenge and an achievement because it means the increase of the load and the advance of society , including at least advaced advanced health care system , reduced hazards from the environment and the ubiquitous good will for senior citizens , at the same time .
",14.53047550842166,69.74191284179688,18.7,23.6
""" The weak is meat and the strong eat it "" does not apply nowadays .
",10.926705434918404,138.0811004638672,75.2,6.0
"The advance technology saves lots of lives which should never come to this world or should pass away .
",10.494711557403207,142.88905334472656,78.59,6.8
"For people , this is an achievement , but for nature , it changes its rule and cycle , which is a big challenge faced by human being .
",10.780360698699951,59.36492156982422,55.58,11.5
"If anyone has ever read any fiction or storied written before the 18th century , it is very hard to find any character in those stories lived longer than 80 years old .
",11.196590766310692,39.36201477050781,56.93,13.0
"They may die for hunger , die from illness or just went to bed as usual but never waked again .
",7.7796629667282104,83.78133392333984,77.57,7.2
"In China , there is a famous saying that there are things should be celebrated , one is red and one is white .
",10.967399150133133,45.287071228027344,67.08,9.1
"Here , red thing means marriage and white means someone passing away .
",9.461089372634888,297.45880126953125,68.77,6.4
"The first time when I read this saying I am confused why someone passing away is a good thing that people should celebrate and later I was told that in past , it is hard to live longer than 60 years old and even though you are very lucky to live longer than 60 years old , you will suffer a lot from illness or the sadness for your young relatives passing away , so people think it is worth celebrating since they will not suffer any longer .
",11.06163539737463,28.155179977416992,10.58,32.9
"It is very hard to understand such a feeling as people felt in the past .
",7.492896914482117,33.99971008300781,81.63,5.6
"Now , technology and science develops at an unbelievably fast pace .
",10.015155404806137,61.75727844238281,19.03,13.1
"There is lots of illness that is thought incurable in the past vanished in the world .
",14.86283142119646,104.25785827636719,80.62,6.0
"Even though people with cancer , which is still hard to cure , now have more chance to survive and have a longer time to live .
",10.510503552854061,27.083545684814453,72.5,9.1
"Besides illness , the improvement of technology generates more food both in quantity and in quality .
",12.559296349063516,105.9283676147461,22.41,13.9
"In the same time , it also frees a great amount of labor .
",9.273476347327232,47.03365707397461,84.68,4.4
"Now people not only can have food to survive but also enjoy high-level food and even pursuing the tasty and luxury one .
",10.912943840026855,114.61449432373047,57.61,10.7
"It is a break-through of technology and science , and an outstanding achievement of human wisdom .
",7.671043395996094,37.063167572021484,39.33,11.5
"Making use of our smart brain to improve our quality of life and give us more time to enjoy the life , it sounds like perfect , but we must face to the reality -- there is no Utopia .
",12.60740727186203,33.5015983581543,51.86,15.0
"Before people find another planet to live , the earth is the only habitat for us , and hence the limit of its capacity to support livings , it is the limit of the quantity of people that can live .
",10.257766842842102,31.835941314697266,33.92,17.7
"People 's lifetime rising means that the time of the cycle of generation rises .
",9.897078394889832,132.76058959960938,57.27,8.8
"Furthermore , thanks to the development of technology , that the birth rate is increasing while the death rate is decreasing accelerates population aging and increasing .
",13.753203488886356,43.18741989135742,13.28,17.4
"To our disappointment , now the technology is not so advanced that it can generate all human beings by using limited resources .
",7.284093677997589,64.22090148925781,33.24,13.8
"Moreover , the global population aging means that the total amount and quality of labor is decreasing .
",12.410161642357707,52.80351638793945,29.86,13.1
"Before robots can fully replace labor , the decreasing of generating power indicate less creativity and less goods available for us to use .
",13.399512201547623,178.19313049316406,23.77,15.4
"It is such a challenge that human being can not avoid and must solve .
",7.8567908108234406,72.93470764160156,82.65,5.2
"The only way is to develop technology but the chance to develop is based on people 's wisdom and creativity , which is decreasing due to population aging .
",9.131436619907618,61.321170806884766,27.15,16.2
"The world is always fair to us .
",6.4357956647872925,60.769126892089844,89.75,2.5
"While we are celebrating for the break-through of our way to Utopia , we are suffering facing to a new challenge .
",10.438600540161133,56.999046325683594,59.64,9.9
"We can not give up what we achieved in the past and follow the natural way die and reborn .
",14.284646362066269,84.09568786621094,77.57,7.2
"Therefore , the only way available for us to destroy such a balance is accelerating the progress of development so to increase the capacity of our planet .
",13.859522253274918,46.82670211791992,36.63,14.6
"As with the world is becoming more and more advanced , people are leading a more and more comfortable life .
",8.144892655778676,27.270490646362305,60.65,9.5
"Moreover , the life expectancies have also been raised due to the developing of the economy .
",12.409555822610855,46.47541427612305,47.79,10.3
"However , while we are enjoying the fruits carried be the development of the economy , we are also facing a global problem --- population ageing .
",13.387452691793442,75.8641128540039,14.29,17.0
"There is no doubt that this problem has become more and more serious which have gradually influenced the tendency of the population as well as the source allocation .
",12.947033935575746,45.56768798828125,43.06,14.2
"Therefore , the rising life expectancies can be considered both a challenge and an achievement .
",10.358469754457474,50.97953796386719,48.81,9.9
"On one side , we can not deny that it is a great achievement with the rising life expectancies .
",8.483558040112257,43.9248161315918,70.13,8.0
"The reason why the life expectancies have aroused is that we are becoming more and more clever due to the evolution , and we are becoming richer and richer due to the knowledge we have learned .
",14.72329911054112,34.409812927246094,52.87,14.6
"Since that we get richer , we have more money to use to live a more comfortable life .
",9.638700529932976,27.157732009887695,71.14,7.6
"Therefore , because of the great efforts we have made , we have been living a better life .
",10.20998452603817,25.717357635498047,63.7,8.4
"And that is what we are striving for .
",7.284124433994293,16.38791275024414,88.74,2.9
"So the rising life expectancies can be regarded as a proof of what we have made to combat for ourselves .
",11.413889478892088,72.74687194824219,68.1,8.7
"On the other side , we have to say that obvious problems that we are facing are also caused by the rise of life expectancy .
",11.189844608306885,33.13837814331055,64.04,10.3
"Since that we have a better living circumstances and higher living quality , we are leading a longer life .
",9.284512877464294,64.45073699951172,53.21,10.3
"This seems to be a gratifying progress at the first sight .
",9.99704024195671,58.735103607177734,77.23,5.2
"However , during the process of making development to our life , we decide to reduce the rapid growth of population by adopting the measure of controlling birth so that the shortage of source allocation can also be slowed down .
",12.135331958532333,87.20201110839844,32.91,18.1
"This also works and we have also seen the effect .
",7.069024682044983,53.84678268432617,78.25,4.8
"Then there comes a problem .
",5.928864359855652,70.28314208984375,83.32,2.9
"Because that the birth rate is reduced while the death rate is also reduced , the percentage of the elderly is increased while that of the youth is decreased .
",8.534532200545073,17.095897674560547,59.98,11.8
"So the population is getting more and more aged .
",8.766997131053358,39.90269470214844,62.34,6.8
"But the primary labor force as well as the work force is from the youth .
",10.239346392452717,52.61891555786133,81.63,5.6
"That is to say , the population aging has aggravated the burden of the society .
",9.49610660225153,58.61949157714844,31.89,12.3
"Then we can see that the rising life expectancies can also be viewed as a challenge for us to face .
",9.504010565578938,27.84613037109375,76.56,7.6
"Taken together , we should say that the rise of life expectancies is two sided .
",8.69091628678143,60.866336822509766,57.27,8.8
"It has shown that we are leading a better life but we are forced to face the problem of solving population aging .
",8.560732126235962,46.69252395629883,66.07,9.5
"However , the achievement that we have made is far more than the problems caused by the challenges .
",11.427556574344635,59.759361267089844,71.14,7.6
"The significance of our existence is to leading a meaningful life and combat for the development of our world .
",13.182753928005695,61.33192825317383,43.73,11.9
"There is no absolute perfect way , so we have done a good job on the road .
",10.468696594238281,45.471805572509766,80.62,6.0
"Therefore , we need to continue on our striving as try our best to reduce the adverse impact that is carried .
",11.475651413202286,80.62118530273438,59.64,9.9
"Rising life expectancies is an achievement because it clearly demonstrates that overall quality of life is increasing in both developed and developing countries .
",8.101977676153183,22.342294692993164,31.21,14.6
"However , it is also a challenge because it strains both society and the environment .
",11.408737659454346,47.086448669433594,31.89,12.3
"It is well-known statistics that , generally , as a country develops the life expectancies increases .
",11.663472190499306,62.264976501464844,14.97,14.7
"This is the result of better quality of life ; which is basically sufficient food and clean water , better sanitations and advanced health-care .
",11.431683361530304,68.27444458007812,23.77,15.4
"With sufficient food , children will develop properly into adults .
",8.234026551246643,92.06320190429688,20.04,12.7
"Better sanitations will result in fewer deaths by infection and significantly reduce the spread of diseases and viruses .
",13.137328494340181,43.521583557128906,27.83,13.9
"Advance healthcare is also a major factor in prolonging the individual 's existence on earth .
",10.587071790359914,61.507301330566406,30.87,12.7
"Examples of how advance health in the city has raised life expectancies are such as antibiotics , the cure of poliomyelitis , and better and cleaner surgical procedures .
",12.239832997940539,53.39603042602539,36.63,14.6
"All of these are human achievements in their own rights that have resulted in rising life expectancies , and hence they also illustrates why rising expectancies can be considered an achievement .
",12.136576803168282,48.673484802246094,41.03,15.0
"It is remarkable that population aged 60 and over is increasing at 2 % to 3 % annually in developing countries as well .
",10.147480979561806,29.888036727905273,33.24,13.8
"It is highly plausible that the results for increase are the same as the developed countries .
",11.96417111158371,52.67799758911133,55.24,9.5
"If that is true , it means that human rights and living standards are increasing in developing countries , albeit slowly .
",8.820708334445953,26.439117431640625,43.73,11.9
"Fewer famines , better sanitations and more access to healthcare in developing countries will be this century 's greatest achievement as a global society .
",12.465752848424017,40.887447357177734,22.75,15.8
"However , an aging population is taxing on a country .
",10.025052428245544,125.37583923339844,20.04,12.7
"Although life expectancies may increase significantly , the population overall productivity may not increase linearly .
",12.176009193717618,61.45241928100586,-18.88,19.4
"They will end up putting a burden on the society that they have been contributing their whole working career .
",7.815684258937836,48.658058166503906,69.11,8.3
"With falling birth rates , there will be fewer working adults in society to distribute the workload .
",10.31516407430172,36.5482063293457,55.24,9.5
"In addition , an aging population will require more healthcare and treatment because one 's constitution weakens as one ages .
",11.950899013318121,57.684959411621094,35.27,13.1
"The challenge is how many lives can the society and community afford to sustain ; and it will only become increasingly difficult to handle .
",12.643928587436676,55.009944915771484,31.21,14.6
"Rising expectancies is also an environmental challenge because a better quality of life requires a lot of energy .
",10.583555653691292,39.08419418334961,27.83,13.9
"More food , clean water , better sanitation , and healthcare consume large quantities of energy .
",13.457333385944366,48.427696228027344,7.52,15.4
"An example is the modern method of intense farming .
",10.475211650133133,123.78655242919922,53.88,8.0
"Large quantities of energy are needed for the pesticides , and to harvest and transport the food produces around the globe .
",12.345714956521988,41.361228942871094,51.18,11.1
"If the current quality of life has to be sustained or increase in order to keep increasing the life expectancies , it will be continue to have a huge impact on the environment .
",11.450789045542479,26.208772659301758,39.0,15.8
"The challenge will be increase the quality of life while being environmentally sustainable .
",11.597656548023224,47.25963592529297,24.44,13.1
"The rising life expectancies can be considered an achievement and a challenge because it is the by-product of rising quality of life ; bringing along its glory and its dirty little secrets .
",12.465909184888005,64.54515838623047,40.01,15.4
"At the present time , people are more concerned about their health .
",6.766101688146591,20.393308639526367,77.23,5.2
"There are better health care systems to let people check their physical condition regularly , and more and more people choose organic food and eat balanced diet to make them healthier .
",8.496565341949463,51.21772384643555,41.03,15.0
"As a result , the current average life span is over 65 worldwide now .
",11.221637606620789,79.38024139404297,66.74,7.2
"By projections of the United Nations , it is shown that population aged more than 60 is increasing at 2 % to 3 % in the developed and developing countries respectively .
",13.390763159608468,33.13178253173828,26.14,16.6
"The rising life expectancy is a big achievement of human beings .
",8.890610158443451,66.59909057617188,60.31,7.6
"However , as there are only limited space and resource on earth , rising life expectancy is also a challenge for all the people worldwide .
",10.420290350914001,57.51952362060547,39.67,13.4
"Rising life expectancy is a technology achievement .
",9.948525249958038,93.3026123046875,22.07,11.9
"Back to the ancient days , when human beings firstly appeared on the earth , the average life expectancy is only less than 20 .
",12.156180161982775,39.8184700012207,49.15,11.9
"The reasons are mainly due to the threat of fierce animals like tigers and lions , the lack of food , the lack of hygiene knowledge , and also very importantly , the lack of medicine .
",10.29994599847123,36.31772994995117,47.46,14.6
"With the development of society , of the past thousands of years , the technology is progressing and the concern for health is arising , so that higher life expectancies are achieved .
",8.751845228020102,39.03507614135742,33.58,15.8
"With more advanced technology in medicine area , more and more diseases can be cured so that much more death is avoided .
",12.540778256952763,48.698421478271484,67.08,9.1
"Since people get higher education today , increasing amounts of people switch from fast food to organic food and have a balanced diet so that their chance of getting cancer is lowered .
",8.939143165946007,43.94570541381836,40.01,15.4
"Such situation is a major progress from the ancient time and also a big achievement by all human beings .
",8.093304991722107,57.486541748046875,60.65,9.5
"However , since the space and resource on earth is very limited , higher life expectancy means more people will live on the earth at the same time and more fierce competition for food and space is unavoidable .
",12.507947444915771,40.012115478515625,43.4,16.2
"Since there are more people on the earth , more space is needed for people to live in , so that some farming land might be turned into buildings to accommodate more people .
",10.017056226730347,18.724523544311523,56.93,13.0
"However , the need for food is also increasing , so that the competition might become even more frightening .
",11.247307181358337,48.9218635559082,37.3,12.3
"What 's worse , since people are unsatisfied with the amount of space and food they have , violence might take place more frequently .
",11.525152613408864,57.87900924682617,57.61,10.7
"Many violence happened in Middle East is just due to the fight for food and water resource .
",10.176674995571375,90.31633758544922,71.14,7.6
"With more people living on the earth , pollution might become even serious , and as a result of pollution , the supply of food and water will decrease , so that a negative loop will occur and the problem becomes even harder to solve .
",9.204184770584106,23.203155517578125,29.86,19.3
"In a word , the rising in life expectancy is both an achievement and a challenge for the whole human beings .
",9.523229509592056,39.341835021972656,59.64,9.9
"The advanced technology has helped us to live longer , but the limited resource on earth is also a big challenge .
",10.096531987190247,39.33670425415039,51.18,11.1
"We should do our best to cooperate with each other and live on the same earth in harmony .
",7.5336667243391275,18.520219802856445,70.13,8.0
"With the development of the modern society , people lives longer .
",9.879800722002983,78.69597625732422,35.95,10.7
"Statistics shows that worldwide , the average life expectancy at birth was 66.57 years for 2009 according to CIA World Factbook 2009 .
",8.973041751305573,21.93988037109375,50.16,11.5
"In the developed countries like Japan and Switzerland , the life expectancy can be as high as more than 80 .
",9.031234779395163,21.834606170654297,69.11,8.3
"Normally , people will regard the extended life expectation as an achievement , and usually use such data as a measure of the development of the countries .
",11.669961139559746,66.01848602294922,29.18,15.4
"However , as the population is ageing , the challenges such as increased medical cost and shortage of workforce are also realized .
",11.54728363826871,48.808135986328125,25.8,14.6
"In a nut shell , rising life expectancies can be considered both an achievement and a challenge .
",11.12745104636997,38.42634582519531,55.24,9.5
"Indeed , thanks to improved living standard and medical care , countless people 's lives are extended .
",11.22348877042532,70.8299560546875,30.87,12.7
"No doubt life is the most precious treasure of human beings .
",9.136051416397095,47.77970504760742,68.77,6.4
"Without life , we have nothing .
",6.916873812675476,33.84529495239258,49.48,7.6
"In the long history of the evolution , we are always struggling for life against staving and illness .
",11.493917278945446,121.20304870605469,62.68,8.7
"In last two centuries , we human have made the greatest achievement in developing our society .
",7.36021363735199,72.65157318115234,47.79,10.3
"We are modernized and we have gained improved living standard and medical care .
",8.882593989372253,69.6826171875,58.28,8.4
"We are no longer bothered by starving and common illness .
",11.143935546278954,108.52558898925781,69.79,6.0
"In the ancient times , the residents may only live for 30 years ; but now , the life expectancy can be 80s in many countries .
",8.004360258579254,42.33454132080078,56.59,11.1
"With a doubled life time , humans can have change to explore the real meaning of life .
",11.774053752422333,137.3323974609375,72.16,7.2
"There is a Chinese saying that there is nothing more valuable than to save a man 's life .
",8.236237287521362,23.333066940307617,78.59,6.8
"Hence , the rising life expectancies no doubt can be considered as a great achievement .
",9.37011948786676,59.045963287353516,57.27,8.8
"On the other hand , the aging of Population can also be a challenge to the society .
",12.175857782363892,39.56329345703125,46.78,10.7
"When people grow old , they will be weak and get sick easily .
",7.687703728675842,43.1674690246582,76.22,5.6
"That is the natural law which nobody can violate .
",6.9938682317733765,54.481170654296875,53.88,8.0
"Hence , when the ratio of the seniors whose age is above 60 reaches some certain point , the challenge to the society can not be neglect anymore .
",12.277395904064178,84.91893005371094,53.55,12.3
"First , the medical cost will rise greatly .
",8.48185670375824,168.93019104003906,55.91,7.2
"If the individual or family is to pay the bill , they can be bankrupted because of illness .
",9.214539676904678,48.44144821166992,54.22,9.9
"If the medical cost is covered by the government budget , the deficit will be a heavy burden affecting the normal operation of the government .
",9.710600584745407,41.043277740478516,38.66,13.8
"Second , the shortage of workforce can also endanger the development of the society .
",11.824306428432465,84.01913452148438,24.44,13.1
"Japan society is now facing severe ageing problem , and the path of development is seriously slowed .
",9.896344542503357,90.9267807006836,29.86,13.1
"There has been a report estimated that at the year 2060 , only half of the population in Japan are suitable to work .
",11.528154850006104,39.467960357666016,57.61,10.7
"The same situation is happening around the world .
",7.02074807882309,28.73485565185547,46.44,8.8
"Obviously , rising life expectancies should also be considered as a serious challenge .
",11.586307751014829,52.36345672607422,8.53,15.1
"To conclude , the rising life expectancies must be considered both an achievement and a challenge .
",9.062502518296242,36.45140075683594,47.79,10.3
"To extend our life is not only a symbol of our achievement in developing our society , but also a fulfillment of our original dream .
",7.781129859387875,28.997756958007812,38.66,13.8
"At the same time , we also need to consider the negative effects brought by the ageing population , and then find proper measures to counter the challenges .
",8.881992269307375,27.950904846191406,45.09,13.4
"The population ageing is now a heated expression in individuals ' lives .
",11.220917820930481,541.8974609375,9.55,14.7
"These two words can be seen from various media and assessments of this social trend are of great number .
",9.328757166862488,121.7883529663086,69.11,8.3
"When mentioning about the population ageing , media always consider it as a social problem .
",8.935742378234863,110.65017700195312,23.43,13.5
"It is deniable that population ageing can cause a lot of problems , but in the same time , it is also a symbol of improvement .
",11.724533738568425,41.41472244262695,47.12,12.7
"Therefore , population ageing should be considered both a challenge and an achievement .
",12.388472810387611,72.9843521118164,33.92,11.5
